"Dobrý deň, Annie, je nám ľúto, ale teraz v predvianočnom období nemáme možnosť preveriť Vám dotupnosť tovaru. PEPCO predajne sú zásobované každý deň, distribúcia tovaru je riadená centrálne z Poľska, preto Vám nevieme poskytovať informácie o produktoch, ktoré sú plánované na doručenie. Ďakujeme za porozumenie a prajeme pekný deň. Tím PEPCO",Neutral
"Dobrý deň, Silvia Ozdvald Silvia Ozsvald Sárkányová,  predajne sú priebežne zásobované, tak je možné, že ďalšie deky budú dodané aj do vášho mesta. Žial, teraz v predvianočnom období nevieme preveriť a garantovať dostupnosť tovaru na jednotlivých predajniach. Skúste sa zastaviť zajtra, ak budete mať cestu okolo :) Máme aj iné, veľmi pekné deky, s rôznymi tvarmi a farbami. Pekný deň, tím PEPCO",Neutral
"Dobrý deň, Evka Sabadošová Gažúrová, predajne sú priebežne zásobované, tak veríme, že deky ešte nájdete aj vo vašej predajni :) Pekný deň, tím PEPCO",Neutral
"A na Myjave bude kedy prosím Vás otvorené , ďakujem",Neutral
Ďakujem veľmi pekne za informáciu aj Vám pekný deň prajem 😉,Neutral
"Dobrý deň, Lucia Michalcová, o otvorení predajne na Myjave vás budeme čoskoro informovať, sledujte náš Facebook aj naďalej :) Pekný deň, tím PEPCO",Neutral
"a kým sa tam dotrepeme, tak dobré kúsky vypredané :(",Neutral
Je pepco aj v Novych Zámkoch?,Neutral
Rituka Bajlová ďakujem pekne za info,Neutral
"Katarína Široká  áno, 2 obchody Vajanského ul. a v Aquário",Neutral
Dobrý este máte tie deky ďakujem,Neutral
"Dobrý deň, Božena, je nám ľúto, teraz v predvianočnom období nemáme možnosť preveriť Vám dotupnosť tovaru. PEPCO predajne sú zásobované každý  deň, distribúcia tovaru je riadená centrálne z Poľska. Naša ponuka je naozaj obrovská, neustále sa mení a dopĺňa, preto veríme, že sa Vám podarí zakúpiť spomínaný tovar alebo si vyberiete niečo iné, pekné z našej ponuky. Ďakujeme za porozumenie a prajeme pekný deň. Tím PEPCO",Neutral
Dobrý budete mať ešte športové auto s volantom??,Neutral
"Dobrý deň, Katarína, z tejto súpravičky veru väčšie čísla nie sú. Pre väčšie detičky máme v ponuke iné krásne kúsky, príďte sa pozrieť do predajne :) Malú ochutnávku ponuky sviatočného oblečenia pre inšpiráciu nájdete na našom webe: https://pepco.sk/vianoce/vianocna-moda/. Pekný deň, tím PEPCO",Neutral
"Anna Lalikova Dobrý deň, naša ponuka je bohatá, tovar sa neustále dopĺňa a mení, tak veríme, že ich ešte nájdete aj v Detve :) Pekný deň, tím PEPCO",Neutral
"Dobrý deň, Anna, táto súpravička je len do veľkosti 92 cm, no v ponuke máme aj rôzne iné a rozkošné kúsky pre väčšie detičky :) Pekný deň, tím PEPCO",Neutral
"Dobrý deň, Patrícia, je nám veľmi ľúto, že ste v uvedených predajniach nenašli tovar, ktorý ste hľadali. Našu ponuku produktov, o ktoré je veľký záujem, sa snažíme priebežne dopĺňať, dostupnosť v jednotlivých predajniach sa však môže, vzhľadom na vypredanosť, líšiť. Veríme, že sa situácia do budúcna zlepší a zachováte nám Vašu priazeň :) Pekný deň, tím PEPCO",Neutral
"Patrícia Szakmárová, ďakujeme za vaše slová uznania :) Aj my Vám parjeme krásne sviatky a budeme sa na Vás tešiť aj v Novom roku :) ❤️",Neutral
PEPCO Slovensko Ďakujem verní sme stále 🤗🤗 pravidelne nakupujeme a dodnes sme len Max spokojní s vašim tovarom... 🤗🤗 želám krásne vianočné sviatky 🤗🤗 a do Nového roka veľa krásnych noviniek a spokojných zákazníkov 😊😊,Neutral
Budu v ponuke aj taniere? :),Neutral
PEPCO Slovensko viete mi povedať aj cenu?,Neutral
"Dobrý deň, ponuka na jenodtlivých predajniach sa môže líšiť, ale nový tovar je do predajní dodávaný, ponuka sa neustále dopĺňa a obmieňa, tak veríme, že ich nájdete ešte aj vo vašom obchode :) Pekný deň, tím PEPCO",Neutral
Všade ani mi naše detičky nevyhrali 😥,Neutral
Ok ďakujem,Neutral
"S Tlapkovou patrolou máme napríklad plyšové batôžky, ale aj mnohé iné hračky. Ponuka v jednotlivých predajniach sa môže líšiť, tak sa prídite pozrieť do tej vašej, veríme, že si z našej ponuky vyberiete :)",Neutral
Nieco z tlapkovou patrolou? Hračky? Oblečenie?,Neutral
"Dobrý deň, Dominika Šindlerová :) Tieto konkrétne sú len do veľkosti 80, no máme mnoho iných krásnych vecí aj pre väčšie deti. Príďte sa pozrieť 😉 Tím PEPCO",Neutral
"Dobrý deň, Veronika. Je nám ľúto, že ste nenašli v predajni niektoré druhy tovaru z nášho letáku. Predajne sú však teraz zásobované každý deň, preto veríme, že sa Vám podarí zakúpiť tovar, ktorý Vás zaujal, alebo si vyberiete niečo iné, pekné z našej ponuky. Tím PEPCO",Neutral
"Dobrý deň, Lubomira, je nám ľúto, že ste nenašli v predajni niektoré druhy tovaru z nášho letáku. Predajne sú však teraz zásobované každý deň, preto veríme, že sa Vám podarí zakúpiť tovar, ktorý Vás zaujal, alebo si vyberiete niečo iné, pekné z našej ponuky. Tím PEPCO",Neutral
Barbara Hambalková Krajčírová aha konik,Neutral
Prosim vas ta lampa je aj v hnedom ako na obrazku ale je to cierna?,Neutral
"Dobrý deň, lampa je v čiernom alebo v bielom prevedení. Ak je v čiernej lample použitá žiarovka s teplým žltým svetlom, môže robiť dojem hnedastého nádychu, ako je na obrázku :) Pekný deň, tím PEPCO",Neutral
"Dobrý deň, Erika Lendvorska, mrzí nás, že ste v predajni už nenašli batôžtek, ktorý ste hľadali. Priebežne predajne zásobujeme, no ponuka sa v jednotlivých predajniach môže líšiť. Sme radi, že nás máte rada a budeme sa tešiť na Vašu ďalšiu návštevu v našej predajni :) Pekný deň, tím PEPCO",Neutral
"Odkedy je to v ponuke,že dievky už máte nakúpené?mojemu by sa tiež zišlo ;)",Neutral
Jozefína Gicová uz vyse tyzdna dozadu som videla,Neutral
Ja som to kúpila asi 2tyz dozadu,Neutral
"Dobrý deň, Jozefína Gicová, táto súprava je v našej ponuke už niekoľko týždňov :) Pekný deň, tím PEPCO",Neutral
"Dobrý deň, Soňa, z tejto súpravičky veru väčšie čísla nie sú. Pre väčšie detičky máme v ponuke iné krásne kúsky, príďte sa pozrieť do predajne :) Malú ochutnávku ponuky sviatočného oblečenia pre inšpiráciu nájdete na našom webe: https://pepco.sk/vianoce/vianocna-moda/. Pekný deň, tím PEPCO",Neutral
"Dobrý deň, Anna, robíme všetko preto, aby sme pre Vás na Myjave už čoskoro mohli otvoriť novučičkú predajňu, o presnom termíne budeme informovať aj tu na Facebooku :) Na našom webe si môžete pozrieť mapu našich predajní, možno sa rozhodnete zatiaľ pozrieť do niektorej z nich :) https://pepco.sk/predajne/najdite-predajnu/ Pekný deň, tím PEPCO",Neutral
"Dobrý deň, Stanka, tieto taniere sú v našej ponuke v 18 dielnej jedálenskej súprave :)  Pekný deň, tím PEPCO",Neutral
Od kedy je akcia na to,Neutral
"Dobrý deň, Vladimíra :) Tieto milé veci nájdete aktuálne v PEPCO :) Prajeme pekný deň. Tím PEPCO",Neutral
"Dobrý deň, Zuzka :) Pulóver je od veľkosti 134, no pre menšie slečny máme iné krásne veci, príďte sa pozrieť :) Prajeme pekný deň. Tím PEPCO",Neutral
"Dobrý deň,Zuzana Babčanová. Pulóvre sú v ponuke od polovice novembra, preto je možné, že v niektorých predajniach sú už vypradané. Veríme, že si z našej ponuky vyberiete niečo iné, pekné :) Prajeme pekný deň. Tím PEPCO",Neutral
PEPCO Slovensko 👌,Neutral
"dobrý deň, tie rôznofarebné poháre majú aký objem ?",Neutral
"Dobrý deň :) Pohárily máme v dvoch prevedeniach, a to 25 ml a 50 ml. Tie na obrázku sú tie väčšie. Prajeme pekný deň. Tím PEPCO",Neutral
"Dobrý deň. Včera sa ešte uptavovali predajne, no dnes už nájdete všetko z aktuálneho letáku :) Prajeme pekný deň Tím PEPCO",Neutral
Odkedy su na predajni tie šaty?,Neutral
"Iba Petulik a nie každému čierna farba pristane, hlavne ak je blízko tváre.",Neutral
Evka Brandy Jacksonova ja som sa v čiernych aj vydávala 😂čierna farba sa nosí všade 😉nie každému sa to páči,Neutral
Evka Brandy Jacksonova staci dat k tomu farebne pancuchy pekny nahrdelnik vysoke boty a hotovo! 😊,Neutral
Lucia Ivanecká už od včera boli,Neutral
"Lucia Ivanecká ja som ich videla pri vstupe do predajne boli
Pohare boli ozaj aj cez Vianoce a teraz sú opäť aj ta nádobka na ľad
Skúste inokedy veď tovar im vozia obden",Neutral
,Neutral
Aja to mam pre mojoh siceka,Neutral
"Dobrý deň, Eva. Skladové zásoby jednotlivých predajní sa líšia a preto už budú v niektorých predajniach vypredané, do niektorých ešte môžu prísť. Naša ponuka je však pestrá a neustále sa nové vecičky dopĺňajú a obmieňajú, preto veríme, že pri vašej ďalšej návšteve nájdete kúsky, ktoré vám padnú do oka :) Pekný deň, tím PEPCO",Neutral
"Stanka Vyrosteková ,sada stojí 24,99 EUR :) Tím PEPCO",Neutral
A dokedy ?neviete?,Neutral
Kde v KE sa oplatí ísť?,Neutral
Na jazere je tiez fajn 😊,Neutral
"Ja v KE chodievam len do Galerie, tam maju najvacsi vyber, Cassovia tiez bol fajn vyber ale tam som uz dlho nebola a na stanici nic  moc, bola som tam raz a odisla som bez akehokolvek nakupu.",Neutral
To sú premienacie obličky ?,Neutral
"Dobrý deň, Andrea. Ak máte na mysli, či sú to obliečky bez výplne, tak áno :) Ak sa pýtate, či sú to flitrové pmeniace obliečky, tak nie :) V každom prípade sú krásne a skvelo doladia inetrér. Prajeme pekný deň. Tím PEPCO",Neutral
"Dobrý deň, dámy. Legíny aj mikina sú súčasťou ponuky z nášho aktuálneho letáku. V ponuke ich máme od 28.12., preto sa môže stať, že už niekde budú vypredané. Naša ponuka je však veľmi pestrá, preto veríme, že si vyberiete :) Prajeme pekný deň. Tím PEPCO",Neutral
"Dobrý deň :) Veríme, že aj pre väčšie slečny niečo s Mickey motívom ešte bude. Naša ponuka sa neustále dopĺňa a obmieňa. :) Prajeme pekný deň. Tím PEPCO",Neutral
Na ake produkty plati velky vypredaj?,Neutral
"Dobrý deň, dámy :) Výpredaj sa vzťahuje na vianočné dekorácie, poháre, hrnčeky, vybrané modely oblečenia a mnoho iných vecí :) Zásoby predajní sú rôzne a teaz po Vianociach je naozaj mnoho produktov vypredaných, preto vám odporúčame ísť sa pozreť do predajne a uloviť si pár kúskov za skvelé ceny :) Prajeme pekný deň. Tím PEPCO",Neutral
Tak sa chodte porozpravat s predavackami. Ako su platene ako su sankciovane za tržby.,Neutral
"To ano. To je ten paradox . Potrebuju tržby,no a začo? Za vzduch?",Neutral
"Dobrý deň, Katarína Molčanová. Aktuálne v PEPCO prebieha výpredaj, preto je možné, že nájdete aj prázdne regále. V priebehu decembra boli predajne PEPCO zásobované každý deň, no záujem o tovar bol - na naše potešenie - veľký. Aktuálne sa dopredávajú s akciovými cenami rôzne druhy tovaru aby sa uvoľnilo miesto pre nový tovar, ktorý v najbližších dňoch v predajniach nájdete. :) Prajeme pekný deň. Tím PEPCO",Neutral
"Dobrý deň, Maťa :) Tovar v PEPCO sa neustále dopĺňa a obmieňa, no obľúbené kúsky sa snažíme ponúkať dlhodobo 😉 Veríme, že aj v tomto roku si v PEPCO nájdete niečo pekné :) Tím PEPCO",Neutral
tak aspon vacsie pepko v dubnici nad vahom mame tam male pepko kde su veci skoro cely rok tie iste co sa tyka bytu oblecenia malo pre deti tie starsie vsetko len pre babatka  a za posledny pol rok uplna katastrofa co sa tyka pepca u nas v dubnici nad vahom,Neutral
https://www.facebook.com/groups/1861950653866488/,Neutral
Toto nie su midi dlzky ale klasika sukna nad kolena,Neutral
Odkedy budete mať?,Neutral
"Dobrý deň, Dominika Fuseková :) Sukne sú v ponuke od 28.12. do 9.1., alebo do vypredania zásob :) Tím PEPCO",Neutral
gratulujem,Neutral
Gratulujem,Neutral
Výhercovia s predošlých kôl?,Neutral
Ďurásová Eva vsetky su tam vypisane 24mien,Neutral
Ľubomíra. J .som ako viem že ja posielate mail,Neutral
Ano posielal sa mail o výhre,Neutral
"Ľubomíra J., to som ja. :)",Neutral
:-(,Neutral
Mal prísť email?? :),Neutral
Ja som kolko posielala a ani ras nas nevitiahli je tosvistvo,Neutral
Je to aj v MI ?,Neutral
"Dobrý deň, marienka :) Mikina a džínsky sú z posledného letáku, ktorého platnosť včera skončila. Je teda možné, že už bude práve tento tovar vypredaný. V PEPCO však stále máme krásne veci pre deti a teenagerov, preto veríme, že niečo pekné nájdete :) Tím PEPCO",Neutral
Kedy budu v He?,Neutral
"Dobrý deň, Michaela Tokárová a Martina Džujková-Solášová. V Humennom, rovnako ako v každom inom meste tieto veci v PEPCO nájdete od dnešného dňa. :) Prajeme pekný deň. Tím PEPCO",Neutral
Ten leták nejde otvoriť 🙃,Neutral
"Dobrý deň, Inga :) Link je v poriadku, skúste možno iný prehliadač, alebo priamo našu stránku www.pepco.sk a leták tam ľahko nájdete :) Prajeme pekný deň. Tím PEPCO",Neutral
Mária Kokyová Kokyová tie si teraz tusim v Lidl,Neutral
Lenka Cigaňáková ďakujem neviete náhodou do kedy sú akt?,Neutral
"Dobrý deň, dámy :) Fit lopty žiaľ nemáme, no veríme, že si z nášho aktuálneho letáku niečo pekné alebo praktické vyberiete :) Prajeme pekný deň. Tím PEPCO",Neutral
Kedy budú v he,Neutral
"Dobrý deň, dámy. :) Hrnce sú vhodné na plyn aj indukciu :) Prajeme pekný deň. Tím PEPCO",Neutral
Dobry deň koľko litrové sú hrnce prosím? 🙂,Neutral
"Dobrý deň, Veronika :) Hrniec má objem probližne 3 litre, rajnica 2 litre. Prajeme pekný deň. Tím PEPCO",Neutral
Uz to je v ponuke ci odkedy to bude?,Neutral
Alena Morongova Farbulova plastove,Neutral
Uz su obchodě?,Neutral
"Dobrý deň, Erika :) Od 10.1. všetko z letáku už nájdete v predajni :) Prajeme pekný deň. Tím EPPCO",Neutral
"Dobrý deň, Blanka. Boxy na pečivo aktuálne nemáme v letáku, preto nevieme zistiť, či na niektorej predajni nie sú. Zásobovanie je riadené centrálne z Poľska, a preto nemáme informácie o tovare plánovanom na doručenie, rovnako ako to nevedia naše predajne. Ďakujeme za porozumenie a prajeme pekný deň. Tím PEPCO",Neutral
Ale Janova,Neutral
A všetci sú ženy? :D,Neutral
Mária Kokyová Kokyová v akt.letaku nevidim tak zrejme to bolo min.týždeň,Neutral
Fit lopty majú v bille teraz za 5 eur tuším,Neutral
Prosim su vhodne aj na indukciu? Dakujem,Neutral
Poprosim možu sa umyvat aj v myčke,Neutral
"Áno,sú vhodné aj na indukciu",Neutral
Sú vhodné ja na plynový sporák?,Neutral
Aky je to plast?Neviete ci je BPA free?,Neutral
"Veronika Hormuzache z pepco za 1,29 bez BPA ? 😉 To ťažko",Neutral
https://www.facebook.com/groups/1861950653866488/,Neutral
"Dobrý deň. Je nám ľúto, ak ste v predajni nenašli niektorý typ tovaru z nášho letáku. Distribúcia tovaru je riadená centrálne z Poľska a preto sa môže stať, že niektorý druh tovaru na predajni zo začiatky chýba a je doručený neskôr. Intenzívne pracujeme na zlepšení a veríme, že sa nám podarí podobné situácie úplne eliminovať. Ďakujeme za porozumenie a prajeme pekný deň. Tím PEPCO",Neutral
Boli ste sa pozrieť v optime? Bola som tam v sobotu a sa mi zda že tam máte aj väčšie čísla ešte ☺,Neutral
"Dobrý deň, Hela a Lenka. je nám ľúto, že tovar nie je v poriadku. V týchto prípadoch Vám odporúčame tovar reklamovať. Stačí zobrať tovar, pokladničný blok a reklamáciu Vám vybavia v ktoromkoľvek PEPCO na Slovensku :) Prajeme pekný deň. Tím PEPCO",Neutral
9:36,Neutral
Krasne veci v letaku. Uz pripravene na predaj! 😉,Neutral
"Dobrý deň, Zuzka. :) Ďakujeme za tip :) Kolekcie v PEPCO sa celkom často menia a dopĺňajú, preto veríme, že čoskoro nájdete aj šaty v svetlých a veselších farbách. Prajeme pekný deň. Tím PEPCO",Neutral
PEPCO Slovensko super ďakujem 😉,Neutral
"Dobrý deň, Danka :) Už by to malo byť v poriadku, preto ak ste si nestihli naše novinky pozrieť v predajni, už sa dajú priblížiť aj v letáku :) Prajeme pekný deň a ešte raz ďakujeme za upozornenie. Tím PEPCO",Neutral
"Dobrý deň, Danka :) Ďakujeme za upozornenie, poprosíme kolegov, nech sa na to pozrú a opravia, čo sa bude dať. 🧐🔧⚙️😊 Prajeme pekný deň. Tím PEPCO",Neutral
Uz tie rifl.nohavice pre diev.mate aj v Rs?,Neutral
"Dobrý deň 😊 Aj v Rimavskej Sobote nájdete tieto dievčenské rifle 🙂 Veríme, že si vyberiete aj iné pekné veci, v PEPCO ich máme teraz veľa :) Prajeme pekný deň. Tím PEPCO",Neutral
"Tünde Katona ak nemaju v RS,tak vo Filakove mame.😉",Neutral
Kedy budete mat v Sc nieco pekne pre dievcata vo velk.134?ako casto chodi tovar?dakujem,Neutral
"Dobrý deň, Daniela :) Predajne PEPCO sú zásobované každý druhý deň, preto veríme, že niečo pekné pre slečnu nájdete :) Prajeme pekný deň. Tím PEPCO",Neutral
"Dobrý deň Veci JaMy :) Ak sa aplikácia nezvyčajne rýchlo ošúchala, tepláčiky reklamujte. V PEPCO máme stále niečo nové, preto veríme, že nájdete aj tepláky bez aplikácie :) Ďakujeme za Vaše milé slová, sme radi, že ste v PEPCO spokojná 🙂 Prajeme pekný deň. Tím PEPCO",Neutral
"Zuzana Bugalová Krnáčová, je nám ľúto, no presný termín Vám nevieme napísať. Zásobovanie je riadané centrálne z Poľska a tobar je postupne distribuovaný do všetkých predajní. Ďakujeme za porozumnie a prajeme pekný deň. Tím PEPCO",Neutral
"Dobrý deň, dámy. Žiaľ, zatiaľ nemáme informácie o tom, že by sa mala rozšíriť ponuka veľkostí pri spodnom prádle. Nakoľko sa však rozšírila dámska kolekcia o jedno číslo, je možné, že čoskoro tak bude aj pri spodnom prádle 🙂 Prajeme pekný deň. Tím PEPCO",Neutral
"Ja mám radšej praktické,na bežné nosenie.",Neutral
Odkedy plati??,Neutral
A neda sa bez instagramu,Neutral
PEPCO Slovensko super určite sa zapojím dakujem,Neutral
"Dobrý deň, Darinka, svojimi inšpiráciami sa môžete pochváliť a do súťaže sa zapojiť aj bez účtu na Instagrame, a to cez formulár na našom webe https://inspiracie.pepco.sk. Pekný deň :) Tím PEPCO",Neutral
Dakujem :-) a uz su teda v predajnach dostupne?,Neutral
,Neutral
Kedy budete mat tento tovar?,Neutral
"Dobrý deň, Marta :) Áno, poháre sú už v ponuke :) Do niektorých predajní však budú doručené s oneskorením, veríme, že budúci týždeň ich už nájdete v každom PEPCO :) Prajeme pekný deň. Tím PEPCO",Neutral
,Neutral
Koľko cm sú vysoké?,Neutral
Janka Kochanová a prosím vás kde kupujete tu vložku prosím vás,Neutral
Na obvod sa dá dokúpiť vložka na predĺženie bohužiaľ z košíka C nespravím E-čko😁,Neutral
PEPCO Slovensko môžte podať informáciu ďalej že sme za :),Neutral
A mozem vediet teda cca kedy budu na predajniach? Dakujem,Neutral
"Dobrý deň, Petra Makišová. Je nám ľúto, že ste nenašli v predajniach body z nášho letáku, žiaľ, naozaj budú doručené s oneskorením, za čo sa Vám ospravedlňujeme. Tím PEPCO",Neutral
Ja som myslela ale toto pradlo,Neutral
"Dobrý deň, Patrícia Fedorová :) Ponuka je platná od 31.1. do vyčerpania zásob :) V PEPCO však stále nájdete krásne spodné prádlo, preto veríme, že si niečo pekné vyberiete, aj keby toto už bolo vypredané 😊😉 Prajeme pekný deň. Tím PEPCO",Neutral
Skoda že sa nesúťaží cez fb,Neutral
PEPCO Slovensko oki už som poslala foto dakujem,Neutral
"Darinka Fulepová Kvetková, stránka to umožňuje :( Skúste si stránku otvoriť v inom internetovom prehliadači 😉 Ak by Vám to aj tak nešlo, pošlite nám do správy informáciu, akú chybovú hlášku Vám to zobrazí, alebo rovno print screen :)  PEPCO",Neutral
"Dobrý deň, Iveta :) Aktuálne v PEPCO nájdete mnoho krásnych rámikov aj sviečok, príďte si vybrať do predajne PEPCO 😉 Prajeme pekný deň. Tím PEPCO",Neutral
Kedy sa prosím otvára nová predajňa Pepco v OC Max v Trnave?,Neutral
"Dobrý deň, Štefi :) Veríme, že už čoskoro :) Akonáhle bude všetko pripravené, dátum otvorenia nájdete na našej stránke, alebo tu, na Facebooku 😉 Prajeme pekný deň. Tím PEPCO",Neutral
"Dobrý den, dámy, jaro brzy začne a my začínáme dodávat na prodejny i jarní bundičky, věříme, že v prodejnách PEPCO najdete nějaké krásné pro vaše ratolesti i ve větších velikostech. :) Pěkný den, tým PEPCO",Neutral
Prosim vas tieto knizky este niekedy budu dostupne? A aka je ich bezna cena? Dakujem,Neutral
"Dobrý den, Janko, knížky průběžně dodáváme do prodejen během celého roku. :) Knihu prodáváme cca za 0,79 EUR. Věříme, že ji při některé z Vašich dalších návštěv v prodejně najdete. :) Pěkný den, tým PEPCO",Neutral
,Neutral
"Dobrý deň, Stanislava, ďakujeme za váš tip :) Naše predajne ponúkajú široký výber oblečenia pre chlapcov a nájdete u nás aj mnoho pohodlných kúskov na šantenie doma či von :) Pekný deň, tím PEPCO",Neutral
Hodili by sa lúčne kvety 🙂ale aj minikarafiaty,Neutral
"Dobrý deň, Nikolka, po novom vždy od štvrtka :) Pekný deň, tím PEPCO",Neutral
Odkedy platí akcia ďakujem,Neutral
"Dobrý deň, Vladimíra Dandašová, produkty sú z ponuky, ktorá je platná od zajtra :) Pekný deň, tím PEPCO",Neutral
"Dobrý deň, vyzerá to krásne, ďakujeme za fotografiu! 🙂 Pekný deň, tím PEPCO",Neutral
,Neutral
"Dobrý deň, určite nás navštívte! Budeme sa na vás tešiť! Pekný deň, tím PEPCO",Neutral
"Dobrý deň, Klara, v našej ponuke nájdete tovar rôzneho materiálu, veríme, že si niečo vyberiete 🙂 Pekný deň, tím PEPCO",Neutral
PEPCO Slovensko  no dufam ze nebudem sklamana materialom,Neutral
"Dobrý deň, Klara, neváhajte nás navštíviť čím skôr! Pekný deň, tím PEPCO",Neutral
"Dobrý deň, Veronika Chorvatova, pozrite si na našej stránke http://pepco.sk/ náš nový leták, veríme, že v ňom nájdete pekné vecičky aj vo veľkosti 104 :) Pekný deň, tím PEPCO",Neutral
"Dobrý deň, Andrejka, máte pravdu, v aktuálnom letáku sú vecičky skôr pre menšie deti, avšak v predajni nájdete aj iný tovar pre staršie deti. Naša ponuka sa neustále obmieňa, preto veríme, že v ďalších letákoch nájdete určite aj niečo pre staršie deti 🙂 pekný deň, tím PEPCO",Neutral
"Dobrý deň, Mirka Hrúzová, ďakujeme za Váš komentár. O zavedení online shopu teraz neuvažujeme. Sústredíme sa na budovanie siete našich predajní, aby sme vám, našim zákazníkom, mohli byť čo najbližšie :) Mrzí nás, že nie vždy nájdete veci v potrebných veľkostiach. Naše predajne však priebežne zásobujeme a tak je možné, že produkty a veľkosti, ktoré potrebujete, budú ešte opätovne dodané :) Pekný deň, tím PEPCO",Neutral
"Dobrý deň, Timea Timuška Tibor, tovar sa nedá objednať, budeme sa tešiť na Vašu návštevu v niektorej z našich predajní 🙂 Pekný deň, tím PEPCO",Neutral
"Dobry den, mate aj kos na spinave pradlo?",Neutral
Treba sa pozrieť......,Neutral
"Dobrý deň, Zuzana, naša ponuka doplnkov a pomocníkov do domácnosti sa neustále obmieňa :) Každá predajňa je zásobená trošku iným tovarom a tak vám na vašu otázku nevieme odpovedať. Navštívte prosím niektorú z našich predajní  vo vašom okolí. Pekný deň, tím PEPCO",Neutral
"Dobrý deň, tento tovar je z aktuálneho letáku platného od dnes do vypredania zásob 🙂 Pekný deň, tím PEPCO",Neutral
"Lucia Števková u mňa je ešte zima,ani jar nebola...v lete budú ešte body s krátkym rukavom, či už teraz treba nakúpiť? Dilema 🤔",Neutral
Tin Ka už sú s kratkym rukávom 😂😂😂😂😘,Neutral
"Dobrý deň, Kristýna. Tovar v PEPCO sa neustále obmieňa a dopĺňa, preto dočasne môže byť v niektorej predajni chlačenských vecí menej, no určite čoskoro sa ponuka rozšíri 😉 Ďakujeme za porozumenie a prajeme pekný deň. Tím PEPCO",Neutral
Ano trička som aj ja kúpila :) tie nám pasuju aj 92. Aj tepláčiky maju krásne,Neutral
Nie niesu su len do veľkosti 92 ;),Neutral
"Martina Balážová  myslim, ze su, ci ?",Neutral
Ano aj mickey mali 98 tricka aj tepláčiky tie som kúpila. Ale body len 92 mickey,Neutral
"Tak potom asi nieco po 92 a nieco po 98, lebo nalr body som kupila 92, tricka 92 aj 98, mikinu 98, leginy 92 a mali aj 98. Vsetko minnie.",Neutral
Adriána Kreškóci Verešová tie body nemaju 98. Mate aj v popise ze su len po 92,Neutral
Monika Voržáčková Zedníková maju vsetko aj 98,Neutral
"Ale tričká sú do 98, my sme včera kúpili tiež Minnie a sú krásne :)",Neutral
,Neutral
Detto 😂,Neutral
"Dobrý deň, dámy :) Sme veľmi radi, že sa vám v PEPCO páči, a že vám naša ponuka tovaru robí radosť ❤️ Ďakujeme za vašu pozitívnu spätnú väzbu 💖 Tím PEPCO",Neutral
Ivana Sílešová kuk,Neutral
"Dobrý deň, Veronika. Práve táto súprava je dostupná len do veľkosti 80, no v PEPCO nájdete množstvo krásnych vecí aj pre väčšie deti, príďte sa pozrieť :) Prajeme pekný deň. Tím PEPCO",Neutral
Dakujem Vam za odpoved. Joj skoda je velmi krasna. Ano viem chodime k vam casto mate krasne vecicky a skoro vsetko len u vas kupujeme sme spokojni aj s vecickami aj s cenami. Prideme urcite cez vikend😊,Neutral
Od kedy?,Neutral
Ja som kupila velkost 98,Neutral
"Dobrý deň, Lucia. Je nám veľmi ľúto, že ste na predajni nenašli tovar z našej aktuálnej ponuky. Distribúcia tovaru je riadená centrálne z Poľska a preto sa môže stať, že niektorý druh tovaru na predajni chýba. Intenzívne pracujeme na zlepšení a veríme, že sa nám podarí podobné situácie úplne eliminovať. Tím PEPCO",Neutral
"Dobrý deň, Monika :) Súprava z obrázka je dostupná do veľkosti 80, no v PEPCO určite nájdete veľa krásnych vecí aj vo veľkosti 92 ☺️ Príďte sa pozrieť do predajne, veríme, že si vyberiete :) Prajeme pekný deň. Tím PEPCO",Neutral
Ahojte ženy ak máte radi humor a nemoralizujete pridajte sa k nám do skupiny čisto ženskej    https://www.facebook.com/groups/401207334030790/,Neutral
"Dobrý deň, Nikola :) Konkrétne táto súprava je dostupná len do veľkosti 80, no v PEPCO nájdete mnoho krásnych vecí vo väčších veľkostiach 😉 Prajeme pekný deň. Tím PEPCO",Neutral
Dobrý deň. Bude od zajtra otvorené Pepco v OC Max Trnava?,Neutral
"Dobrý deň ☺️ Áno, zajtra otvoríme novú predajňu v Trnave 🥳 Tešíme sa na Vašu návštevu :) Tím PEPCO",Neutral
"tak dnes som bola v novootvorenom v TT dámy a odchádzala som s plnú veľkú igelitku a boli aj vecičky s veľkosťou 98, čo som bola veľmi milo prekvapená, AAALE, aj tak sme kúpili 92 alebo 92/98 , pretože 98 bolo strašne veľké aj mikinky aj tepláčky a to máme drobca veľkého a dlhého, bola som max.spokojná čo sme všetko pokúpili od topánočiek cez bundičku až po mikinky, tepláčky a tričká ☺",Neutral
"Dobrý deň, dámy. Predajne PEPCO sú zásobované každý druhý deň a aktuálne sa predajne zapĺňajú jarným tovarom, preto veríme, že aj pre vaše detičky nájdete veľa krásnych vecí ☺️😉 Tím PEPCO",Neutral
Táto a velkosť,Neutral
"Dobrý deň, Lucia :) Ponuka je práve aktuálna 😉 Príďte sa pozrieť do PEPCO a veríme, že niečo pekné vyberiete ☺️ Táto ponuka síce začala už 21.1., no neustále dopĺňame zásoby aj iného krásneho tovaru :) Tím PEPCO",Neutral
Je to od dnes alebo od kedy?,Neutral
Už su dostuplne v obchode? Od kedy?,Neutral
